DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
16/03/2015,580.80,VNIndex,583.26,586.19,580.55,98790020.00
13/03/2015,586.10,VNIndex,589.04,591.75,586.10,88834970.00
12/03/2015,588.53,VNIndex,585.89,589.67,585.48,79994860.00
11/03/2015,586.54,VNIndex,589.04,590.56,586.49,79076070.00
10/03/2015,589.66,VNIndex,586.38,591.17,586.38,93334410.00
09/03/2015,588.44,VNIndex,594.08,596.32,587.27,90927440.00
06/03/2015,593.97,VNIndex,596.42,598.33,592.71,96217780.00
05/03/2015,596.91,VNIndex,601.08,602.40,596.75,121956230.0
04/03/2015,600.39,VNIndex,598.49,600.69,595.34,115632610.0
03/03/2015,596.72,VNIndex,590.42,597.45,590.42,108805820.0
02/03/2015,590.73,VNIndex,591.75,593.72,588.59,76507740.00
27/02/2015,592.57,VNIndex,598.00,598.40,590.58,76140470.00
26/02/2015,596.72,VNIndex,593.95,597.07,591.78,84963550.00
25/02/2015,592.66,VNIndex,596.90,601.55,592.66,96802090.00
24/02/2015,596.95,VNIndex,590.18,596.95,589.74,61107780.00
13/02/2015,587.24,VNIndex,586.26,589.02,585.60,72295080.00
12/02/2015,584.67,VNIndex,582.52,584.99,581.86,79108960.00
11/02/2015,581.76,VNIndex,574.88,581.76,574.88,70560970.00
10/02/2015,574.52,VNIndex,575.74,578.42,574.24,61234350.00
09/02/2015,573.55,VNIndex,574.06,577.04,572.79,62712850.00
06/02/2015,574.13,VNIndex,569.03,574.36,569.03,58140870.00
05/02/2015,567.17,VNIndex,562.17,568.22,562.05,69467520.00
04/02/2015,561.45,VNIndex,556.93,561.69,553.21,90940000.00
03/02/2015,557.47,VNIndex,572.56,574.83,557.47,93996200.00
02/02/2015,570.37,VNIndex,576.07,579.73,570.37,66840420.00
30/01/2015,576.07,VNIndex,584.08,584.08,574.46,97717870.00
29/01/2015,583.28,VNIndex,584.18,585.66,580.37,93424200.00
28/01/2015,583.76,VNIndex,579.56,584.35,578.59,107451330.0
27/01/2015,579.30,VNIndex,580.45,584.28,575.50,138720400.0
26/01/2015,580.64,VNIndex,584.89,586.76,580.64,92614650.00
23/01/2015,582.38,VNIndex,578.22,583.57,577.57,116961120.0
22/01/2015,574.54,VNIndex,569.74,576.48,567.82,77924420.00
21/01/2015,569.12,VNIndex,573.54,574.41,569.12,75650990.00
20/01/2015,572.22,VNIndex,570.78,574.96,570.14,72955320.00
19/01/2015,571.51,VNIndex,576.50,579.06,570.10,85869950.00
16/01/2015,574.81,VNIndex,576.88,578.51,574.08,103715770.0
15/01/2015,577.74,VNIndex,577.01,581.24,575.36,111809300.0
14/01/2015,577.01,VNIndex,579.77,582.21,571.67,105588770.0
13/01/2015,580.60,VNIndex,573.26,580.65,573.26,93250940.00
12/01/2015,574.32,VNIndex,575.86,579.73,574.07,123328210.0
09/01/2015,569.73,VNIndex,555.53,570.52,555.53,104203680.0
08/01/2015,553.47,VNIndex,553.49,556.80,552.15,73883040.00
07/01/2015,552.05,VNIndex,548.44,555.83,548.44,109445780.0
06/01/2015,549.66,VNIndex,539.08,550.11,538.82,94081890.00
05/01/2015,544.45,VNIndex,545.43,549.22,543.78,91834620.00
31/12/2014,545.63,VNIndex,538.68,546.62,537.91,106297220.0
30/12/2014,537.57,VNIndex,531.07,537.57,526.61,80298630.00
29/12/2014,532.68,VNIndex,533.37,538.83,528.63,94978280.00
26/12/2014,533.37,VNIndex,531.84,537.89,527.41,85103360.00
25/12/2014,532.01,VNIndex,536.21,537.47,531.52,67648520.00
24/12/2014,539.44,VNIndex,540.46,541.73,536.79,57168000.00
23/12/2014,537.88,VNIndex,535.61,543.22,532.78,76021280.00
22/12/2014,537.54,VNIndex,527.28,537.54,527.28,70396910.00
19/12/2014,523.09,VNIndex,527.61,533.30,522.10,171218450.0
18/12/2014,528.45,VNIndex,522.90,528.60,521.43,94737920.00
17/12/2014,518.22,VNIndex,535.27,536.64,513.06,165055720.0
16/12/2014,535.14,VNIndex,545.33,545.66,535.00,114699800.0
15/12/2014,547.93,VNIndex,550.80,554.35,547.93,78341880.00
12/12/2014,553.93,VNIndex,547.69,554.82,547.69,73938730.00
11/12/2014,550.11,VNIndex,549.78,557.96,547.55,87052690.00
10/12/2014,557.19,VNIndex,550.35,558.47,544.78,113615650.0
09/12/2014,555.31,VNIndex,567.55,567.55,554.51,169970680.0
08/12/2014,571.68,VNIndex,577.44,577.44,569.24,107840990.0
05/12/2014,578.76,VNIndex,578.52,582.42,578.18,95316490.00
04/12/2014,578.38,VNIndex,576.63,581.27,576.63,106104080.0
03/12/2014,574.88,VNIndex,570.48,575.95,570.44,111414110.0
02/12/2014,569.43,VNIndex,570.44,570.79,568.55,95251130.00
01/12/2014,568.01,VNIndex,566.22,571.69,565.09,108033330.0
28/11/2014,566.58,VNIndex,570.61,572.12,565.10,135324519.0
27/11/2014,572.89,VNIndex,575.63,575.82,567.36,107309540.0
26/11/2014,576.04,VNIndex,587.58,588.16,575.09,154451780.0
25/11/2014,585.91,VNIndex,583.53,588.42,583.53,102742670.0
24/11/2014,582.53,VNIndex,585.08,586.54,580.92,112311310.0
21/11/2014,588.03,VNIndex,594.71,596.02,588.03,157836660.0
20/11/2014,593.32,VNIndex,592.17,594.76,589.84,147023610.0
19/11/2014,588.35,VNIndex,594.88,597.29,588.35,132807230.0
18/11/2014,594.25,VNIndex,600.86,602.53,594.25,128868510.0
17/11/2014,600.93,VNIndex,602.40,604.63,600.93,109011540.0
14/11/2014,600.36,VNIndex,601.69,602.51,596.95,141302230.0
13/11/2014,603.16,VNIndex,605.25,607.29,602.62,139365180.0
12/11/2014,604.01,VNIndex,605.14,606.36,603.12,122678870.0
11/11/2014,604.23,VNIndex,603.48,608.68,601.85,132043890.0
10/11/2014,602.12,VNIndex,604.75,607.50,602.12,126939270.0
07/11/2014,602.59,VNIndex,598.41,603.32,597.73,119568150.0
06/11/2014,597.85,VNIndex,599.20,601.28,596.73,85175150.00
05/11/2014,597.01,VNIndex,599.64,602.53,593.53,129003800.0
04/11/2014,598.39,VNIndex,601.55,604.47,598.39,107482690.0
03/11/2014,603.15,VNIndex,603.44,606.94,602.51,109836450.0
31/10/2014,600.84,VNIndex,591.12,600.84,588.16,128903100.0
30/10/2014,589.14,VNIndex,593.09,594.30,589.14,94528450.00
29/10/2014,591.20,VNIndex,585.68,591.83,585.68,94659670.00
28/10/2014,583.13,VNIndex,578.73,584.43,578.44,109692910.0
27/10/2014,580.80,VNIndex,590.33,591.59,580.02,99712610.00
24/10/2014,591.51,VNIndex,592.66,595.33,588.72,90743200.00
23/10/2014,593.53,VNIndex,598.87,602.02,593.11,143961970.0
22/10/2014,601.59,VNIndex,600.27,603.97,598.99,97192990.00
21/10/2014,600.55,VNIndex,590.17,601.14,588.75,80475800.00
20/10/2014,589.24,VNIndex,588.38,593.20,585.70,75388460.00
17/10/2014,585.28,VNIndex,585.95,591.85,577.79,118004420.0
16/10/2014,587.17,VNIndex,603.11,603.59,585.76,165668630.0
15/10/2014,604.29,VNIndex,603.73,606.40,596.50,117820960.0
14/10/2014,605.79,VNIndex,614.22,616.71,605.79,112901760.0
13/10/2014,614.22,VNIndex,615.77,618.29,608.27,108441800.0
10/10/2014,617.72,VNIndex,623.85,627.49,617.72,143028680.0
09/10/2014,624.34,VNIndex,622.25,626.90,622.25,154923100.0
08/10/2014,617.26,VNIndex,615.04,618.37,611.98,167590180.0
07/10/2014,614.08,VNIndex,614.16,617.01,612.94,178871570.0
06/10/2014,614.42,VNIndex,612.11,616.13,611.77,163203440.0
03/10/2014,611.55,VNIndex,613.38,615.42,610.55,170345580.0
02/10/2014,612.66,VNIndex,612.43,614.80,607.57,165950840.0
01/10/2014,609.27,VNIndex,603.50,611.74,603.44,168682480.0
30/09/2014,598.80,VNIndex,597.11,601.54,594.00,142531380.0
29/09/2014,599.78,VNIndex,605.03,605.03,599.78,111034700.0
26/09/2014,604.98,VNIndex,608.80,610.15,604.98,134351930.0
25/09/2014,605.10,VNIndex,604.31,605.50,594.28,123016770.0
24/09/2014,603.59,VNIndex,609.51,611.61,603.59,112776100.0
23/09/2014,610.39,VNIndex,611.75,615.99,610.39,131792670.0
22/09/2014,611.93,VNIndex,617.71,621.36,611.93,100726220.0
19/09/2014,613.29,VNIndex,615.86,619.80,612.40,203749040.0
18/09/2014,615.80,VNIndex,625.95,627.29,615.80,164153900.0
17/09/2014,625.66,VNIndex,630.48,632.22,625.66,183400380.0
16/09/2014,627.66,VNIndex,628.96,631.59,623.66,176189320.0
15/09/2014,630.34,VNIndex,633.86,636.65,630.34,202778790.0
12/09/2014,632.50,VNIndex,631.31,632.91,627.42,142042140.0
11/09/2014,628.99,VNIndex,629.77,633.60,626.26,123786890.0
10/09/2014,628.80,VNIndex,625.59,630.03,618.54,129722930.0
09/09/2014,626.92,VNIndex,640.50,641.20,622.76,244276650.0
08/09/2014,639.85,VNIndex,641.88,642.72,639.19,163757920.0
05/09/2014,638.65,VNIndex,640.63,641.96,638.55,138632500.0
04/09/2014,640.22,VNIndex,638.60,642.88,636.56,147679700.0
03/09/2014,640.75,VNIndex,640.69,644.56,638.95,188655710.0
29/08/2014,636.65,VNIndex,634.91,640.19,631.11,170612900.0
28/08/2014,632.03,VNIndex,627.41,635.94,626.32,134519830.0
27/08/2014,628.77,VNIndex,630.84,632.25,624.68,152313560.0
26/08/2014,629.06,VNIndex,627.13,631.17,625.10,129151110.0
25/08/2014,625.88,VNIndex,622.71,629.58,622.16,156793900.0
22/08/2014,620.14,VNIndex,614.51,622.97,614.51,151323250.0
21/08/2014,612.94,VNIndex,608.91,616.96,608.58,140343470.0
20/08/2014,606.70,VNIndex,604.30,608.72,602.81,98377830.00
19/08/2014,604.64,VNIndex,607.27,609.04,603.61,125366090.0
18/08/2014,605.08,VNIndex,605.42,607.79,603.33,123678840.0
15/08/2014,604.24,VNIndex,605.25,608.46,603.24,101218780.0
14/08/2014,605.25,VNIndex,605.03,607.84,604.08,109406300.0
13/08/2014,602.76,VNIndex,601.03,604.51,599.64,93087280.00
12/08/2014,601.78,VNIndex,600.52,604.89,598.71,78520730.00
11/08/2014,602.13,VNIndex,602.78,607.16,600.48,74249570.00
08/08/2014,605.43,VNIndex,607.18,610.09,604.08,101520160.0
07/08/2014,607.62,VNIndex,603.94,608.42,603.13,87858760.00
06/08/2014,606.70,VNIndex,607.95,610.88,605.63,87400600.00
05/08/2014,607.73,VNIndex,600.46,607.73,599.10,83711690.00
04/08/2014,599.04,VNIndex,592.04,600.52,592.04,71125720.00
01/08/2014,593.90,VNIndex,594.66,596.80,592.38,59841150.00
31/07/2014,596.07,VNIndex,589.35,596.11,587.68,61274970.00
30/07/2014,589.33,VNIndex,591.15,593.58,588.53,73191400.00
29/07/2014,592.24,VNIndex,590.57,592.24,585.75,60692450.00
28/07/2014,589.45,VNIndex,599.13,599.35,587.78,106264460.0
25/07/2014,600.14,VNIndex,603.54,605.78,600.14,94267850.00
24/07/2014,602.06,VNIndex,597.03,602.49,597.03,84773630.00
23/07/2014,597.50,VNIndex,599.56,599.56,594.10,58825520.00
22/07/2014,597.98,VNIndex,599.30,600.93,594.85,89952820.00
21/07/2014,601.04,VNIndex,598.11,604.64,596.96,109316960.0
18/07/2014,596.26,VNIndex,590.90,596.26,589.33,120565300.0
17/07/2014,590.37,VNIndex,588.99,591.42,586.07,94389680.00
16/07/2014,589.68,VNIndex,594.13,594.29,589.68,134145840.0
15/07/2014,589.31,VNIndex,587.92,590.09,587.68,98238770.00
14/07/2014,586.23,VNIndex,583.55,586.23,581.99,62767230.00
11/07/2014,582.77,VNIndex,584.29,586.57,580.54,76665490.00
10/07/2014,584.88,VNIndex,591.21,591.35,581.49,148042030.0
09/07/2014,591.60,VNIndex,591.82,593.42,590.46,99772410.00
08/07/2014,591.47,VNIndex,591.63,593.40,588.54,83828219.00
07/07/2014,590.69,VNIndex,592.23,594.84,589.61,114945340.0
04/07/2014,589.35,VNIndex,585.66,591.38,585.66,117186000.0
03/07/2014,585.02,VNIndex,581.24,585.02,580.55,127121960.0
02/07/2014,578.80,VNIndex,578.90,581.89,576.88,107018060.0
01/07/2014,578.07,VNIndex,578.93,582.16,577.30,101593980.0
30/06/2014,578.13,VNIndex,578.28,582.26,577.76,63985010.00
27/06/2014,578.82,VNIndex,576.29,580.75,575.10,59803530.00
26/06/2014,576.40,VNIndex,572.23,578.29,570.33,111253090.0
25/06/2014,572.27,VNIndex,570.33,574.62,569.27,88449020.00
24/06/2014,569.74,VNIndex,565.47,570.37,565.12,56799240.00
23/06/2014,565.92,VNIndex,561.97,567.71,561.97,48639680.00
20/06/2014,560.78,VNIndex,568.45,571.76,560.78,116175890.0
19/06/2014,567.35,VNIndex,564.93,569.41,558.65,122009510.0
18/06/2014,570.03,VNIndex,571.74,575.03,570.03,95680950.00
17/06/2014,572.25,VNIndex,571.80,573.15,567.58,103158970.0
16/06/2014,572.37,VNIndex,575.20,575.87,571.76,76547350.00
13/06/2014,574.48,VNIndex,573.58,577.27,573.03,67624300.00
12/06/2014,573.77,VNIndex,571.19,574.75,568.58,90147440.00
11/06/2014,570.36,VNIndex,567.77,573.05,566.51,75171290.00
10/06/2014,566.89,VNIndex,566.31,571.73,564.32,78132940.00
09/06/2014,565.61,VNIndex,559.04,571.83,558.64,107736660.0
06/06/2014,559.04,VNIndex,553.62,559.04,551.80,59778290.00
05/06/2014,551.10,VNIndex,552.20,553.96,548.47,53199850.00
04/06/2014,553.46,VNIndex,559.13,559.19,550.23,67155660.00
03/06/2014,558.76,VNIndex,557.34,560.62,554.96,53795920.00
02/06/2014,556.80,VNIndex,560.29,563.12,554.44,78700670.00
30/05/2014,562.02,VNIndex,558.78,565.05,557.20,81363300.00
29/05/2014,558.45,VNIndex,556.30,562.33,555.32,114247620.0
28/05/2014,557.34,VNIndex,554.32,557.93,553.03,107355240.0
27/05/2014,552.75,VNIndex,543.55,552.75,542.49,121729360.0
26/05/2014,544.06,VNIndex,541.43,544.93,536.27,70850070.00
23/05/2014,541.49,VNIndex,542.44,545.30,540.51,84206790.00
22/05/2014,541.73,VNIndex,543.35,547.20,541.43,122207050.0
21/05/2014,543.88,VNIndex,537.95,543.93,533.19,99864170.00
20/05/2014,537.52,VNIndex,531.00,537.93,527.69,102485880.0
19/05/2014,533.04,VNIndex,530.31,534.68,525.82,94450040.00
16/05/2014,529.49,VNIndex,522.00,529.49,519.39,79135650.00
15/05/2014,524.05,VNIndex,529.39,537.27,512.41,125655190.0
14/05/2014,529.53,VNIndex,510.16,529.59,509.82,106635850.0
13/05/2014,513.91,VNIndex,508.76,518.45,508.51,92140330.00
12/05/2014,517.05,VNIndex,536.82,536.82,512.25,95024400.00
09/05/2014,542.46,VNIndex,522.82,542.56,522.70,115488640.0
08/05/2014,527.09,VNIndex,550.75,550.75,525.37,128293230.0
07/05/2014,559.97,VNIndex,558.04,561.56,553.21,46793760.00
06/05/2014,555.11,VNIndex,561.86,562.36,545.97,98267720.00
05/05/2014,564.85,VNIndex,578.45,580.11,564.47,73606800.00
29/04/2014,578.00,VNIndex,570.64,578.21,570.64,45941890.00
28/04/2014,573.10,VNIndex,579.05,580.70,573.10,55208230.00
25/04/2014,578.92,VNIndex,571.71,580.74,571.71,58226790.00
24/04/2014,570.46,VNIndex,568.38,571.57,566.94,51518060.00
23/04/2014,569.36,VNIndex,569.83,573.39,567.04,63157600.00
22/04/2014,569.87,VNIndex,560.63,569.87,556.47,84120410.00
21/04/2014,558.14,VNIndex,564.21,568.44,558.14,93868870.00
18/04/2014,565.33,VNIndex,580.89,580.89,565.33,106747120.0
17/04/2014,580.31,VNIndex,580.39,583.51,575.83,86527800.00
16/04/2014,574.29,VNIndex,583.64,585.51,567.61,143009880.0
15/04/2014,586.09,VNIndex,596.00,597.99,586.09,126833620.0
14/04/2014,596.11,VNIndex,602.67,602.70,596.05,96128090.00
11/04/2014,600.57,VNIndex,597.87,602.01,594.96,104068010.0
10/04/2014,601.33,VNIndex,603.25,608.89,600.43,110558340.0
08/04/2014,603.25,VNIndex,600.71,603.25,598.52,109210640.0
07/04/2014,600.57,VNIndex,595.72,602.55,595.35,108560420.0
04/04/2014,593.04,VNIndex,589.90,593.72,588.34,92353580.00
03/04/2014,589.44,VNIndex,584.45,590.91,582.83,99127880.00
02/04/2014,581.67,VNIndex,584.17,586.50,574.40,142309840.0
01/04/2014,583.85,VNIndex,590.93,593.03,582.30,167165310.0
31/03/2014,591.57,VNIndex,594.29,597.22,591.57,117084100.0
28/03/2014,594.29,VNIndex,592.82,595.70,590.59,116220650.0
27/03/2014,590.14,VNIndex,588.94,591.70,582.81,146465260.0
26/03/2014,588.06,VNIndex,603.54,603.68,587.52,246459580.0
25/03/2014,601.85,VNIndex,609.01,609.46,601.85,245417840.0
24/03/2014,607.55,VNIndex,606.55,609.20,604.18,189271920.0
21/03/2014,601.75,VNIndex,600.26,607.22,600.26,224867350.0
20/03/2014,600.26,VNIndex,607.39,608.51,600.03,184719960.0
19/03/2014,605.59,VNIndex,600.73,605.91,600.42,188807570.0
18/03/2014,599.85,VNIndex,602.01,603.21,597.78,193120370.0
17/03/2014,600.36,VNIndex,603.05,603.24,598.70,161239500.0
14/03/2014,596.83,VNIndex,596.20,600.68,594.51,160384630.0
13/03/2014,595.22,VNIndex,590.83,595.22,590.36,130339060.0
12/03/2014,590.02,VNIndex,590.94,596.38,590.02,168708960.0
11/03/2014,588.50,VNIndex,585.10,589.45,582.20,158741000.0
10/03/2014,583.69,VNIndex,580.84,584.81,579.98,140462540.0
07/03/2014,579.75,VNIndex,579.40,582.24,579.10,149392490.0
06/03/2014,578.56,VNIndex,576.17,580.04,574.58,131565670.0
05/03/2014,574.94,VNIndex,569.97,577.50,569.97,102976780.0
04/03/2014,569.97,VNIndex,569.34,572.28,563.55,122493930.0
03/03/2014,573.38,VNIndex,586.65,587.11,573.37,141965580.0
28/02/2014,586.48,VNIndex,586.12,591.36,581.63,116336020.0
27/02/2014,584.79,VNIndex,587.82,596.40,584.79,223033340.0
26/02/2014,589.81,VNIndex,590.64,590.79,582.96,154261340.0
25/02/2014,586.20,VNIndex,575.49,586.20,575.49,141747900.0
24/02/2014,576.58,VNIndex,571.94,576.58,570.07,113232880.0
21/02/2014,570.57,VNIndex,570.95,574.61,565.33,116346370.0
20/02/2014,571.04,VNIndex,579.64,584.10,565.31,254367230.0
19/02/2014,578.12,VNIndex,578.53,578.80,573.86,153445030.0
18/02/2014,574.56,VNIndex,570.80,574.56,570.16,154772030.0
17/02/2014,570.20,VNIndex,571.91,572.85,567.89,159214900.0
14/02/2014,572.22,VNIndex,573.09,576.18,569.38,138337230.0
13/02/2014,570.18,VNIndex,567.58,570.68,565.27,145697620.0
12/02/2014,564.25,VNIndex,555.55,564.25,554.26,122316320.0
11/02/2014,553.90,VNIndex,559.74,561.83,553.90,170844850.0
10/02/2014,555.90,VNIndex,550.41,555.90,548.56,106904960.0
07/02/2014,549.76,VNIndex,557.71,558.51,549.37,119495580.0
06/02/2014,554.68,VNIndex,555.51,557.29,551.45,87875560.00
27/01/2014,556.52,VNIndex,560.45,560.49,556.35,65492100.00
24/01/2014,560.19,VNIndex,555.66,560.19,553.46,85521800.00
23/01/2014,553.55,VNIndex,550.88,556.50,550.52,68217050.00
22/01/2014,551.92,VNIndex,561.34,564.61,551.92,114735990.0
21/01/2014,559.91,VNIndex,555.72,560.18,547.65,91154110.00
20/01/2014,553.67,VNIndex,548.22,559.93,548.22,101980700.0
17/01/2014,543.59,VNIndex,536.81,549.88,536.81,114980130.0
16/01/2014,533.54,VNIndex,528.83,533.54,527.90,91792850.00
15/01/2014,526.68,VNIndex,523.72,527.09,522.45,126132570.0
14/01/2014,522.31,VNIndex,521.13,524.59,520.63,85746090.00
13/01/2014,521.11,VNIndex,519.31,522.32,518.78,68452030.00
10/01/2014,518.94,VNIndex,518.33,523.06,518.24,92706120.00
09/01/2014,516.98,VNIndex,513.66,516.98,513.52,88973710.00
08/01/2014,513.90,VNIndex,511.03,514.20,509.01,68649490.00
07/01/2014,510.12,VNIndex,510.84,513.00,509.87,71634380.00
06/01/2014,509.10,VNIndex,505.74,509.10,504.28,68130860.00
03/01/2014,505.37,VNIndex,504.41,506.28,503.94,50143840.00
02/01/2014,504.51,VNIndex,505.61,506.71,503.04,54996230.00
31/12/2013,504.63,VNIndex,500.04,506.44,499.49,59559870.00
30/12/2013,500.35,VNIndex,506.35,507.02,500.35,86921280.00
27/12/2013,506.41,VNIndex,507.08,510.09,506.41,70524800.00
26/12/2013,506.55,VNIndex,504.41,507.57,503.59,69552630.00
25/12/2013,504.42,VNIndex,506.37,506.53,503.03,70603710.00
24/12/2013,505.62,VNIndex,508.61,509.54,505.62,84945860.00
23/12/2013,508.68,VNIndex,506.60,509.41,505.73,98124320.00
20/12/2013,504.45,VNIndex,507.39,508.29,504.45,124403730.0
19/12/2013,506.28,VNIndex,505.90,508.04,504.92,106818860.0
18/12/2013,505.25,VNIndex,505.10,506.11,503.66,61253700.00
17/12/2013,505.67,VNIndex,503.24,505.67,502.04,69511200.00
16/12/2013,502.04,VNIndex,503.46,506.52,502.04,57654010.00
13/12/2013,506.06,VNIndex,507.07,509.35,505.49,63123560.00
12/12/2013,506.92,VNIndex,503.77,507.68,503.76,67902440.00
11/12/2013,505.31,VNIndex,511.70,511.81,504.90,101559530.0
10/12/2013,511.60,VNIndex,512.10,513.83,510.24,78954520.00
09/12/2013,511.23,VNIndex,514.13,514.13,510.94,100343600.0
06/12/2013,510.12,VNIndex,510.03,512.37,509.76,76480180.00
05/12/2013,510.03,VNIndex,510.39,512.21,507.52,100718390.0
04/12/2013,510.88,VNIndex,512.01,513.40,510.66,105380250.0
03/12/2013,511.62,VNIndex,508.13,514.83,508.13,121894670.0
02/12/2013,508.53,VNIndex,509.13,509.48,507.10,75143330.00
29/11/2013,507.78,VNIndex,507.42,508.78,506.05,97557500.00
28/11/2013,507.71,VNIndex,508.53,509.15,506.99,77302730.00
27/11/2013,508.43,VNIndex,510.96,513.25,507.66,97463060.00
26/11/2013,509.16,VNIndex,506.98,510.75,504.65,89242010.00
25/11/2013,506.46,VNIndex,506.94,509.72,506.08,89988180.00
22/11/2013,505.64,VNIndex,504.52,506.46,502.83,101235280.0
21/11/2013,503.54,VNIndex,507.00,510.21,503.54,169313020.0
20/11/2013,505.52,VNIndex,504.68,505.75,502.98,103452470.0
19/11/2013,504.71,VNIndex,505.45,507.63,504.71,91657220.00
18/11/2013,506.48,VNIndex,503.33,507.41,503.33,113389010.0
15/11/2013,501.34,VNIndex,497.88,502.12,497.72,90780020.00
14/11/2013,497.85,VNIndex,496.67,498.79,496.12,60230390.00
13/11/2013,496.12,VNIndex,496.90,498.62,495.68,63518970.00
12/11/2013,497.65,VNIndex,500.81,501.36,496.79,118886010.0
11/11/2013,501.08,VNIndex,498.03,501.08,497.41,87692440.00
08/11/2013,498.61,VNIndex,498.80,500.47,498.33,63364460.00
07/11/2013,499.86,VNIndex,501.40,503.30,499.29,104887510.0
06/11/2013,502.52,VNIndex,500.83,502.52,499.58,76253370.00
05/11/2013,499.79,VNIndex,497.38,500.28,495.84,74452200.00
04/11/2013,497.07,VNIndex,497.25,498.49,495.68,62434130.00
01/11/2013,497.08,VNIndex,499.21,499.27,496.93,38485380.00
31/10/2013,497.41,VNIndex,500.04,500.59,497.41,38620230.00
30/10/2013,499.07,VNIndex,498.00,500.97,497.95,38969860.00
29/10/2013,497.08,VNIndex,494.66,497.74,494.01,48772840.00
28/10/2013,496.46,VNIndex,501.27,501.86,496.46,64298540.00
25/10/2013,500.75,VNIndex,502.80,503.17,499.53,59990570.00
24/10/2013,501.17,VNIndex,503.47,505.74,500.64,84151930.00
23/10/2013,504.05,VNIndex,501.41,504.81,501.41,77983670.00
22/10/2013,500.57,VNIndex,500.94,502.95,498.74,68523680.00
21/10/2013,501.57,VNIndex,501.80,503.72,500.25,109920270.0
18/10/2013,500.83,VNIndex,499.89,501.39,497.91,67031980.00
17/10/2013,499.59,VNIndex,501.88,502.64,498.83,60617540.00
16/10/2013,498.96,VNIndex,495.59,500.60,495.02,68958650.00
15/10/2013,495.72,VNIndex,493.03,495.72,492.37,49217000.00
14/10/2013,493.62,VNIndex,494.31,495.67,492.81,36865050.00
11/10/2013,494.53,VNIndex,496.71,498.58,494.53,52493570.00
10/10/2013,494.81,VNIndex,500.34,501.64,494.81,65565500.00
09/10/2013,500.67,VNIndex,501.28,502.52,499.53,62003910.00
08/10/2013,502.22,VNIndex,500.53,502.64,497.58,69394720.00
07/10/2013,500.47,VNIndex,497.45,502.16,496.92,64102510.00
04/10/2013,497.50,VNIndex,492.17,497.73,490.43,57891700.00
03/10/2013,492.30,VNIndex,495.00,495.00,491.59,61651890.00
02/10/2013,494.39,VNIndex,492.58,496.86,492.58,75217440.00
01/10/2013,492.24,VNIndex,491.92,496.59,491.34,98030960.00
30/09/2013,492.63,VNIndex,487.12,492.65,486.70,65644630.00
27/09/2013,486.61,VNIndex,484.68,487.82,483.85,43514290.00
26/09/2013,485.11,VNIndex,486.28,487.88,482.61,48487850.00
25/09/2013,486.22,VNIndex,482.41,488.98,482.41,79359350.00
24/09/2013,482.82,VNIndex,478.88,483.78,478.85,52746780.00
23/09/2013,479.09,VNIndex,476.79,479.09,475.06,40162060.00
20/09/2013,477.19,VNIndex,476.12,477.19,474.70,83027350.00
19/09/2013,476.09,VNIndex,477.99,478.99,475.69,32482700.00
18/09/2013,474.26,VNIndex,478.65,479.25,473.52,34813400.00
17/09/2013,477.73,VNIndex,476.21,480.16,475.82,35374160.00
16/09/2013,475.57,VNIndex,478.32,478.70,473.97,36896450.00
13/09/2013,476.42,VNIndex,475.11,478.00,474.54,28013440.00
12/09/2013,475.59,VNIndex,474.97,477.25,474.91,25047660.00
11/09/2013,476.40,VNIndex,474.53,478.95,473.68,32033750.00
10/09/2013,474.53,VNIndex,470.16,475.62,470.16,27533440.00
09/09/2013,470.16,VNIndex,474.60,476.48,469.39,39165760.00
06/09/2013,480.03,VNIndex,479.18,480.55,475.16,34861070.00
05/09/2013,477.57,VNIndex,473.62,477.77,470.72,37421420.00
04/09/2013,471.45,VNIndex,472.77,476.42,469.30,39162900.00
03/09/2013,472.17,VNIndex,473.56,477.08,470.26,24864290.00
30/08/2013,472.70,VNIndex,469.64,472.70,462.13,33924820.00
29/08/2013,468.55,VNIndex,473.33,477.09,468.55,37998330.00
28/08/2013,473.30,VNIndex,482.48,482.48,470.29,65368120.00
27/08/2013,485.57,VNIndex,488.23,489.89,485.57,24681170.00
26/08/2013,490.54,VNIndex,485.26,490.54,478.59,38985570.00
23/08/2013,486.82,VNIndex,496.12,497.89,482.78,52560820.00
22/08/2013,496.12,VNIndex,499.82,503.92,494.40,50905010.00
21/08/2013,502.70,VNIndex,504.77,504.78,497.01,51076640.00
20/08/2013,504.81,VNIndex,509.59,510.59,504.11,59507840.00
19/08/2013,511.02,VNIndex,507.27,513.34,507.16,60613020.00
16/08/2013,507.79,VNIndex,508.22,510.22,505.48,59756870.00
15/08/2013,508.22,VNIndex,505.03,509.60,505.03,61913560.00
14/08/2013,503.57,VNIndex,498.51,503.89,496.35,34135960.00
13/08/2013,497.73,VNIndex,499.46,502.63,497.40,35557220.00
12/08/2013,499.46,VNIndex,501.04,501.12,497.53,25895260.00
09/08/2013,500.62,VNIndex,498.88,502.04,498.88,25936720.00
08/08/2013,498.22,VNIndex,499.53,503.51,497.05,28051650.00
07/08/2013,500.10,VNIndex,496.95,502.26,495.02,35379890.00
06/08/2013,496.56,VNIndex,492.69,496.56,491.91,29499900.00
05/08/2013,493.66,VNIndex,494.38,496.74,492.75,24131750.00
02/08/2013,494.66,VNIndex,493.33,495.71,493.02,24490540.00
